Daily EIR,time,day,year,Run_Number,Sample_ID
0.0,0,1,0,0,2.0
0.0,1,2,0,0,2.0
0.0,2,3,0,0,2.0
0.0,3,4,0,0,2.0
0.0,4,5,0,0,2.0
0.0,5,6,0,0,2.0
0.0,6,7,0,0,2.0
0.0,7,8,0,0,2.0
0.0,8,9,0,0,2.0
0.0,9,10,0,0,2.0
0.0,10,11,0,0,2.0
0.0,11,12,0,0,2.0
0.0,12,13,0,0,2.0
0.0,13,14,0,0,2.0
0.0,14,15,0,0,2.0
0.0,15,16,0,0,2.0
0.0,16,17,0,0,2.0
0.0,17,18,0,0,2.0
0.0,18,19,0,0,2.0
0.0,19,20,0,0,2.0
0.0,20,21,0,0,2.0
0.0,21,22,0,0,2.0
0.0,22,23,0,0,2.0
0.0,23,24,0,0,2.0
0.0,24,25,0,0,2.0
0.0,25,26,0,0,2.0
0.0,26,27,0,0,2.0
0.0,27,28,0,0,2.0
0.0,28,29,0,0,2.0
0.0,29,30,0,0,2.0
0.0,30,31,0,0,2.0
0.0,31,32,0,0,2.0
0.0,32,33,0,0,2.0
0.0,33,34,0,0,2.0
0.0,34,35,0,0,2.0
0.0,35,36,0,0,2.0
0.0,36,37,0,0,2.0
0.001003009034321,37,38,0,0,2.0
0.001003009034321,38,39,0,0,2.0
0.01404212694615,39,40,0,0,2.0
0.01504513528198,40,41,0,0,2.0
0.02106318995357,41,42,0,0,2.0
0.01705115288496,42,43,0,0,2.0
0.02808425202966,43,44,0,0,2.0
0.02507522515953,44,45,0,0,2.0
0.02708124369383,45,46,0,0,2.0
0.01805416122079,46,47,0,0,2.0
0.03610832616687,47,48,0,0,2.0
0.02106318995357,48,49,0,0,2.0
0.02206619828939,49,50,0,0,2.0
0.03209628909826,50,51,0,0,2.0
0.02708124369383,51,52,0,0,2.0
0.026078235358,52,53,0,0,2.0
0.03510531410575,53,54,0,0,2.0
0.02708124369383,54,55,0,0,2.0
0.0220883525908,55,56,0,0,2.0
0.04216867312789,56,57,0,0,2.0
0.03012048080564,57,58,0,0,2.0
0.02911646477878,58,59,0,0,2.0
0.04116465896368,59,60,0,0,2.0
0.02610441483557,60,61,0,0,2.0
0.01807228848338,61,62,0,0,2.0
0.03313253074884,62,63,0,0,2.0
0.02309236861765,63,64,0,0,2.0
0.01604814454913,64,65,0,0,2.0
0.02008032053709,65,66,0,0,2.0
0.01305220741779,66,67,0,0,2.0
0.0110441762954,67,68,0,0,2.0
0.01305220741779,68,69,0,0,2.0
0.01305220741779,69,70,0,0,2.0
0.007028112187982,70,71,0,0,2.0
0.01004016026855,71,72,0,0,2.0
0.01204819232225,72,73,0,0,2.0
0.004016064107418,73,74,0,0,2.0
0.007028112187982,74,75,0,0,2.0
0.01003009080887,75,76,0,0,2.0
0.005015045404434,76,77,0,0,2.0
0.008024072274566,77,78,0,0,2.0
0.006012024357915,78,79,0,0,2.0
0.001002004020847,79,80,0,0,2.0
0.00400801608339,80,81,0,0,2.0
0.002004008041695,81,82,0,0,2.0
0.006006005685776,82,83,0,0,2.0
0.005005004815757,83,84,0,0,2.0
0.003000000026077,84,85,0,0,2.0
0.00400000018999,85,86,0,0,2.0
0.003000000026077,86,87,0,0,2.0
0.002997003030032,87,88,0,0,2.0
0.004995004739612,88,89,0,0,2.0
0.002994012087584,89,90,0,0,2.0
0.0,90,91,0,0,2.0
0.002997003030032,91,92,0,0,2.0
0.005994006060064,92,93,0,0,2.0
0.001998001942411,93,94,0,0,2.0
0.0009990009712055,94,95,0,0,2.0
0.005994005594403,95,96,0,0,2.0
0.001998001942411,96,97,0,0,2.0
0.001998001942411,97,98,0,0,2.0
0.008991008624434,98,99,0,0,2.0
0.0009990009712055,99,100,0,0,2.0
0.001998001942411,100,101,0,0,2.0
0.005994006060064,101,102,0,0,2.0
0.003996003884822,102,103,0,0,2.0
0.001998001942411,103,104,0,0,2.0
0.003996003884822,104,105,0,0,2.0
0.003000000026077,105,106,0,0,2.0
0.001998001942411,106,107,0,0,2.0
0.002997003030032,107,108,0,0,2.0
0.001998001942411,108,109,0,0,2.0
0.002997003030032,109,110,0,0,2.0
0.0009990009712055,110,111,0,0,2.0
0.002997003030032,111,112,0,0,2.0
0.001996007980779,112,113,0,0,2.0
0.002994012087584,113,114,0,0,2.0
0.001996007980779,114,115,0,0,2.0
0.002997003030032,115,116,0,0,2.0
0.002000000094995,116,117,0,0,2.0
0.002000000094995,117,118,0,0,2.0
0.005000000353903,118,119,0,0,2.0
0.001001000986435,119,120,0,0,2.0
0.003000000026077,120,121,0,0,2.0
0.001000000047497,121,122,0,0,2.0
0.001998001942411,122,123,0,0,2.0
0.001996007980779,123,124,0,0,2.0
0.001996007980779,124,125,0,0,2.0
0.0,125,126,0,0,2.0
0.001996007980779,126,127,0,0,2.0
0.0009980039903894,127,128,0,0,2.0
0.0,128,129,0,0,2.0
0.0,129,130,0,0,2.0
0.003992015961558,130,131,0,0,2.0
0.004990019835532,131,132,0,0,2.0
0.0009980039903894,132,133,0,0,2.0
0.0009980039903894,133,134,0,0,2.0
0.006986028049141,134,135,0,0,2.0
0.0009970089886338,135,136,0,0,2.0
0.003988035954535,136,137,0,0,2.0
0.005982053466141,137,138,0,0,2.0
0.001994017977268,138,139,0,0,2.0
0.004985044710338,139,140,0,0,2.0
0.008973080664873,140,141,0,0,2.0
0.003988035954535,141,142,0,0,2.0
0.005976095795631,142,143,0,0,2.0
0.01195219159126,143,144,0,0,2.0
0.00697211176157,144,145,0,0,2.0
0.004980079829693,145,146,0,0,2.0
0.01494023948908,146,147,0,0,2.0
0.005976095795631,147,148,0,0,2.0
0.005976095795631,148,149,0,0,2.0
0.01593625545502,149,150,0,0,2.0
0.01693227142096,150,151,0,0,2.0
0.00697211176157,151,152,0,0,2.0
0.01492537371814,152,153,0,0,2.0
