Daily EIR,time,day,year,Run_Number,Sample_ID
0.0,0,1,0,0,11.0
0.0,1,2,0,0,11.0
0.0,2,3,0,0,11.0
0.0,3,4,0,0,11.0
0.0,4,5,0,0,11.0
0.0,5,6,0,0,11.0
0.0,6,7,0,0,11.0
0.0,7,8,0,0,11.0
0.0,8,9,0,0,11.0
0.0,9,10,0,0,11.0
0.0,10,11,0,0,11.0
0.0,11,12,0,0,11.0
0.0,12,13,0,0,11.0
0.0,13,14,0,0,11.0
0.0,14,15,0,0,11.0
0.0,15,16,0,0,11.0
0.0,16,17,0,0,11.0
0.0,17,18,0,0,11.0
0.0,18,19,0,0,11.0
0.0,19,20,0,0,11.0
0.0,20,21,0,0,11.0
0.0,21,22,0,0,11.0
0.0,22,23,0,0,11.0
0.0,23,24,0,0,11.0
0.0,24,25,0,0,11.0
0.0,25,26,0,0,11.0
0.0,26,27,0,0,11.0
0.0,27,28,0,0,11.0
0.0,28,29,0,0,11.0
0.0,29,30,0,0,11.0
0.0,30,31,0,0,11.0
0.0,31,32,0,0,11.0
0.0,32,33,0,0,11.0
0.0,33,34,0,0,11.0
0.0,34,35,0,0,11.0
0.0,35,36,0,0,11.0
0.0009980039903894,36,37,0,0,11.0
0.0009980039903894,37,38,0,0,11.0
0.007984031923115,38,39,0,0,11.0
0.0109780440107,39,40,0,0,11.0
0.0179640725255,40,41,0,0,11.0
0.02495010010898,41,42,0,0,11.0
0.02492522634566,42,43,0,0,11.0
0.01994017884135,43,44,0,0,11.0
0.02891325950623,44,45,0,0,11.0
0.03096903115511,45,46,0,0,11.0
0.029970029369,46,47,0,0,11.0
0.029970029369,47,48,0,0,11.0
0.03196803480387,48,49,0,0,11.0
0.04095904156566,49,50,0,0,11.0
0.02697302773595,50,51,0,0,11.0
0.03196803107858,51,52,0,0,11.0
0.03396603092551,52,53,0,0,11.0
0.029970029369,53,54,0,0,11.0
0.02697302773595,54,55,0,0,11.0
0.03696303442121,55,56,0,0,11.0
0.02097902074456,56,57,0,0,11.0
0.02497502416372,57,58,0,0,11.0
0.03296703472733,58,59,0,0,11.0
0.02697302773595,59,60,0,0,11.0
0.02197802066803,60,61,0,0,11.0
0.02797202765942,61,62,0,0,11.0
0.01799999922514,62,63,0,0,11.0
0.0190000012517,63,64,0,0,11.0
0.0230000000447,64,65,0,0,11.0
0.01200000010431,65,66,0,0,11.0
0.01600000075996,66,67,0,0,11.0
0.02100000157952,67,68,0,0,11.0
0.01300000026822,68,69,0,0,11.0
0.01200000010431,69,70,0,0,11.0
0.0169830173254,70,71,0,0,11.0
0.003996003884822,71,72,0,0,11.0
0.009990009479225,72,73,0,0,11.0
0.0149850146845,73,74,0,0,11.0
0.008991008624434,74,75,0,0,11.0
0.006993006914854,75,76,0,0,11.0
0.01198801212013,76,77,0,0,11.0
0.005988024175167,77,78,0,0,11.0
0.006986028049141,78,79,0,0,11.0
0.008982036262751,79,80,0,0,11.0
0.00698602758348,80,81,0,0,11.0
0.005988024175167,81,82,0,0,11.0
0.006979063153267,82,83,0,0,11.0
0.006979062221944,83,84,0,0,11.0
0.004985044710338,84,85,0,0,11.0
0.002988047897816,85,86,0,0,11.0
0.00697211176157,86,87,0,0,11.0
0.002988047897816,87,88,0,0,11.0
0.004980079829693,88,89,0,0,11.0
0.004980079829693,89,90,0,0,11.0
0.004980079829693,90,91,0,0,11.0
0.001992031931877,91,92,0,0,11.0
0.005976095795631,92,93,0,0,11.0
0.003984063863754,93,94,0,0,11.0
0.003984063863754,94,95,0,0,11.0
0.00697211176157,95,96,0,0,11.0
0.002988047897816,96,97,0,0,11.0
0.001990049844608,97,98,0,0,11.0
0.003984063863754,98,99,0,0,11.0
0.0009970089886338,99,100,0,0,11.0
0.001994017977268,100,101,0,0,11.0
0.001994017977268,101,102,0,0,11.0
0.0,102,103,0,0,11.0
0.004985044710338,103,104,0,0,11.0
0.002991026965901,104,105,0,0,11.0
0.0,105,106,0,0,11.0
