Daily EIR,time,day,year,Run_Number,Sample_ID
0.0,0,1,0,0,12.0
0.0,1,2,0,0,12.0
0.0,2,3,0,0,12.0
0.0,3,4,0,0,12.0
0.0,4,5,0,0,12.0
0.0,5,6,0,0,12.0
0.0,6,7,0,0,12.0
0.0,7,8,0,0,12.0
0.0,8,9,0,0,12.0
0.0,9,10,0,0,12.0
0.0,10,11,0,0,12.0
0.0,11,12,0,0,12.0
0.0,12,13,0,0,12.0
0.0,13,14,0,0,12.0
0.0,14,15,0,0,12.0
0.0,15,16,0,0,12.0
0.0,16,17,0,0,12.0
0.0,17,18,0,0,12.0
0.0,18,19,0,0,12.0
0.0,19,20,0,0,12.0
0.0,20,21,0,0,12.0
0.0,21,22,0,0,12.0
0.0,22,23,0,0,12.0
0.0,23,24,0,0,12.0
0.0,24,25,0,0,12.0
0.0,25,26,0,0,12.0
0.0,26,27,0,0,12.0
0.0,27,28,0,0,12.0
0.0,28,29,0,0,12.0
0.0,29,30,0,0,12.0
0.0,30,31,0,0,12.0
0.0,31,32,0,0,12.0
0.0,32,33,0,0,12.0
0.0,33,34,0,0,12.0
0.0,34,35,0,0,12.0
0.0,35,36,0,0,12.0
0.0,36,37,0,0,12.0
0.001001000986435,37,38,0,0,12.0
0.009009009227157,38,39,0,0,12.0
0.01401401404291,39,40,0,0,12.0
0.01901901885867,40,41,0,0,12.0
0.01601601578295,41,42,0,0,12.0
0.04004003852606,42,43,0,0,12.0
0.02705410867929,43,44,0,0,12.0
0.02004007995129,44,45,0,0,12.0
0.03807615116239,45,46,0,0,12.0
0.02607823349535,46,47,0,0,12.0
0.026078235358,47,48,0,0,12.0
0.04413239657879,48,49,0,0,12.0
0.03510531410575,49,50,0,0,12.0
0.02407221868634,50,51,0,0,12.0
0.04613841325045,51,52,0,0,12.0
0.026078235358,52,53,0,0,12.0
0.01805416308343,53,54,0,0,12.0
0.03209628909826,54,55,0,0,12.0
0.02607823349535,55,56,0,0,12.0
0.02407221496105,56,57,0,0,12.0
0.02911646477878,57,58,0,0,12.0
0.02710843272507,58,59,0,0,12.0
0.02309236861765,59,60,0,0,12.0
0.02309236861765,60,61,0,0,12.0
0.02610441483557,61,62,0,0,12.0
0.02008032053709,62,63,0,0,12.0
0.0220883525908,63,64,0,0,12.0
0.02110552787781,64,65,0,0,12.0
0.01708542741835,65,66,0,0,12.0
0.01407035253942,66,67,0,0,12.0
0.01206030137837,67,68,0,0,12.0
0.01206030137837,68,69,0,0,12.0
0.01306532695889,69,70,0,0,12.0
0.009045226499438,70,71,0,0,12.0
0.01608040183783,71,72,0,0,12.0
0.01206030137837,72,73,0,0,12.0
0.006030150689185,73,74,0,0,12.0
0.009045226499438,74,75,0,0,12.0
0.007035175804049,75,76,0,0,12.0
0.001005025114864,76,77,0,0,12.0
0.01105527672917,77,78,0,0,12.0
0.008040200918913,78,79,0,0,12.0
0.005025125574321,79,80,0,0,12.0
0.007035175804049,80,81,0,0,12.0
0.0140703516081,81,82,0,0,12.0
0.003015075344592,82,83,0,0,12.0
0.004020100459456,83,84,0,0,12.0
0.006030150689185,84,85,0,0,12.0
0.004020100459456,85,86,0,0,12.0
