Daily EIR,time,day,year,Run_Number,Sample_ID
0.0,0,1,0,0,1.0
0.0,1,2,0,0,1.0
0.0,2,3,0,0,1.0
0.0,3,4,0,0,1.0
0.0,4,5,0,0,1.0
0.0,5,6,0,0,1.0
0.0,6,7,0,0,1.0
0.0,7,8,0,0,1.0
0.0,8,9,0,0,1.0
0.0,9,10,0,0,1.0
0.0,10,11,0,0,1.0
0.0,11,12,0,0,1.0
0.0,12,13,0,0,1.0
0.0,13,14,0,0,1.0
0.0,14,15,0,0,1.0
0.0,15,16,0,0,1.0
0.0,16,17,0,0,1.0
0.0,17,18,0,0,1.0
0.0,18,19,0,0,1.0
0.0,19,20,0,0,1.0
0.0,20,21,0,0,1.0
0.0,21,22,0,0,1.0
0.0,22,23,0,0,1.0
0.0,23,24,0,0,1.0
0.0,24,25,0,0,1.0
0.0,25,26,0,0,1.0
0.0,26,27,0,0,1.0
0.0,27,28,0,0,1.0
0.0,28,29,0,0,1.0
0.0,29,30,0,0,1.0
0.0,30,31,0,0,1.0
0.0,31,32,0,0,1.0
0.0,32,33,0,0,1.0
0.0,33,34,0,0,1.0
0.0,34,35,0,0,1.0
0.0,35,36,0,0,1.0
0.0,36,37,0,0,1.0
0.0009950249223039,37,38,0,0,1.0
0.008946321904659,38,39,0,0,1.0
0.01491053681821,39,40,0,0,1.0
0.01789264380932,40,41,0,0,1.0
0.0228628218174,41,42,0,0,1.0
0.02286282368004,42,43,0,0,1.0
0.02683896571398,43,44,0,0,1.0
0.03677932545543,44,45,0,0,1.0
0.02683896571398,45,46,0,0,1.0
0.02979145944118,46,47,0,0,1.0
0.02579365298152,47,48,0,0,1.0
0.03174603357911,48,49,0,0,1.0
0.03472222387791,49,50,0,0,1.0
0.03571428731084,50,51,0,0,1.0
0.03670635074377,51,52,0,0,1.0
0.03571428731084,52,53,0,0,1.0
0.02976190671325,53,54,0,0,1.0
0.03670635074377,54,55,0,0,1.0
0.03171456977725,55,56,0,0,1.0
0.03072348795831,56,57,0,0,1.0
0.03168316930532,57,58,0,0,1.0
0.02772277407348,58,59,0,0,1.0
0.03465346619487,59,60,0,0,1.0
0.02475247532129,60,61,0,0,1.0
0.02376237511635,61,62,0,0,1.0
0.02871287241578,62,63,0,0,1.0
0.02378592640162,63,64,0,0,1.0
0.02180376648903,64,65,0,0,1.0
0.02675916440785,65,66,0,0,1.0
0.01585728488863,66,67,0,0,1.0
0.01883052662015,67,68,0,0,1.0
0.01486620400101,68,69,0,0,1.0
0.006937562022358,69,70,0,0,1.0
0.01686508022249,70,71,0,0,1.0
0.0109126996249,71,72,0,0,1.0
0.004960318095982,72,73,0,0,1.0
0.01387512311339,73,74,0,0,1.0
0.01090188324451,74,75,0,0,1.0
0.007928642444313,75,76,0,0,1.0
0.01288404408842,76,77,0,0,1.0
0.009910802356899,77,78,0,0,1.0
0.004955401644111,78,79,0,0,1.0
0.009910803288221,79,80,0,0,1.0
0.003964321222156,80,81,0,0,1.0
0.005946482066065,81,82,0,0,1.0
0.007920792326331,82,83,0,0,1.0
0.006930693052709,83,84,0,0,1.0
0.004950495436788,84,85,0,0,1.0
0.008910890668631,85,86,0,0,1.0
0.00594059471041,86,87,0,0,1.0
0.006930693052709,87,88,0,0,1.0
0.003960396163166,88,89,0,0,1.0
0.005946481600404,89,90,0,0,1.0
0.01090188324451,90,91,0,0,1.0
0.00892857182771,91,92,0,0,1.0
0.003968254197389,92,93,0,0,1.0
0.005952381528914,93,94,0,0,1.0
0.009920635260642,94,95,0,0,1.0
0.003968254197389,95,96,0,0,1.0
0.006944444496185,96,97,0,0,1.0
0.00892857182771,97,98,0,0,1.0
0.002973240800202,98,99,0,0,1.0
0.007928642444313,99,100,0,0,1.0
0.006937562488019,100,101,0,0,1.0
0.008919722400606,101,102,0,0,1.0
0.009910802356899,102,103,0,0,1.0
0.005946482066065,103,104,0,0,1.0
0.005946482066065,104,105,0,0,1.0
0.006937562488019,105,106,0,0,1.0
0.008919722400606,106,107,0,0,1.0
0.003964321222156,107,108,0,0,1.0
0.00892857182771,108,109,0,0,1.0
0.01289682555944,109,110,0,0,1.0
0.004960317630321,110,111,0,0,1.0
0.005952381063253,111,112,0,0,1.0
0.00892857182771,112,113,0,0,1.0
0.00892857182771,113,114,0,0,1.0
0.004960317630321,114,115,0,0,1.0
0.006944444496185,115,116,0,0,1.0
0.003968254197389,116,117,0,0,1.0
0.004960317630321,117,118,0,0,1.0
0.009920635260642,118,119,0,0,1.0
0.002976190764457,119,120,0,0,1.0
0.004960317630321,120,121,0,0,1.0
0.004965243395418,121,122,0,0,1.0
0.004965243395418,122,123,0,0,1.0
0.004965243395418,123,124,0,0,1.0
0.004965243395418,124,125,0,0,1.0
0.002979145850986,125,126,0,0,1.0
0.002979145850986,126,127,0,0,1.0
0.003968254197389,127,128,0,0,1.0
0.0009920635493472,128,129,0,0,1.0
0.005952381063253,129,130,0,0,1.0
0.003964321222156,130,131,0,0,1.0
0.002973240800202,131,132,0,0,1.0
0.003964321222156,132,133,0,0,1.0
0.003964321222156,133,134,0,0,1.0
0.001982160611078,134,135,0,0,1.0
0.005946481600404,135,136,0,0,1.0
0.005946481600404,136,137,0,0,1.0
0.001982160611078,137,138,0,0,1.0
0.002973240800202,138,139,0,0,1.0
0.004955401644111,139,140,0,0,1.0
0.002973240800202,140,141,0,0,1.0
0.004955401644111,141,142,0,0,1.0
0.002973240800202,142,143,0,0,1.0
0.001980198081583,143,144,0,0,1.0
0.007920792326331,144,145,0,0,1.0
0.00594059471041,145,146,0,0,1.0
0.007920792326331,146,147,0,0,1.0
0.004950495436788,147,148,0,0,1.0
0.002970297122374,148,149,0,0,1.0
0.005940594244748,149,150,0,0,1.0
0.007920792326331,150,151,0,0,1.0
0.001978239277378,151,152,0,0,1.0
0.0128585556522,152,153,0,0,1.0
0.005934718064964,153,154,0,0,1.0
0.006923837587237,154,155,0,0,1.0
0.01384767517447,155,156,0,0,1.0
0.004945598077029,156,157,0,0,1.0
0.00889328122139,157,158,0,0,1.0
0.01086956541985,158,159,0,0,1.0
0.00889328122139,159,160,0,0,1.0
0.01581027731299,160,161,0,0,1.0
0.01581027731299,161,162,0,0,1.0
0.01383399218321,162,163,0,0,1.0
0.01679841987789,163,164,0,0,1.0
0.01877470314503,164,165,0,0,1.0
0.01383399218321,165,166,0,0,1.0
0.0148221347481,166,167,0,0,1.0
0.0148221347481,167,168,0,0,1.0
0.01778656244278,168,169,0,0,1.0
0.01679841987789,169,170,0,0,1.0
0.01679841801524,170,171,0,0,1.0
0.01383399218321,171,172,0,0,1.0
0.01778656244278,172,173,0,0,1.0
0.01676528528333,173,174,0,0,1.0
0.01283316873014,174,175,0,0,1.0
0.01480750273913,175,176,0,0,1.0
0.01382033526897,176,177,0,0,1.0
0.01085883472115,177,178,0,0,1.0
0.01875616982579,178,179,0,0,1.0
0.01382033526897,179,180,0,0,1.0
0.01184600125998,180,181,0,0,1.0
0.01184600219131,181,182,0,0,1.0
0.01976284757257,182,183,0,0,1.0
0.01679841987789,183,184,0,0,1.0
0.01383399218321,184,185,0,0,1.0
0.01679841987789,185,186,0,0,1.0
0.01284584961832,186,187,0,0,1.0
0.01284585054964,187,188,0,0,1.0
